Sentence,Sentencia,Type,Tipo
"In the film, retired cop Harrison Ford hunts down renegade human replicants amid a dark futuristic vision of Los Angeles.","En la película, el policía retirado Harrison Ford caza a los replicantes humanos renegados en medio de una visión futurista oscura de Los Ángeles.",Visual,Visual
The open surgical field of vision is being replaced by images seen through a telescopic wand.,El campo de visión quirúrgico abierto está siendo reemplazado por imágenes vistas a través de una varita telescópica.,Visual,Visual
Self-esteem is the vision and feeling that you have about your own self worth.,La autoestima es la visión y el sentimiento que tienes sobre tu propia autoestima.,Visual,Visual
It's encouraging and inspiring to meet generous and warm-hearted persons with vision and philosophy.,Es alentador e inspirador conocer a personas generosas y de corazón cálido con visión y filosofía.,Visual,Visual
"However, Brian Martin, from Glasgow, claims his operation made his left eye worse and left the vision in his right eye blurred.","Sin embargo, Brian Martin, de Glasgow, afirma que su operación empeoró su ojo izquierdo y dejó la visión en su ojo derecho borroso.",Visual,Visual
"When my vision finally cleared enough to get a good look at the culprit, I focused in on the store manager who was laughing herself silly.","Cuando mi visión finalmente se aclaró lo suficiente como para ver al culpable, me concentré en el gerente de la tienda que se reía tonto.",Visual,Visual
Treatment improved the vision of many of the 507 older children with amblyopia studied at 49 eye centers.,El tratamiento mejoró la visión de muchos de los 507 niños mayores con ambliopía estudiadas en 49 centros oculares.,Visual,Visual
But just how much would the Prime Minister's vision of a new world order cost?,"Pero, ¿cuánto costaría la visión del primer ministro de un nuevo orden mundial?",Visual,Visual
"This ethic of tolerant acceptance can also contribute to an inability to articulate a broader, normative vision of family life.",Esta ética de aceptación tolerante también puede contribuir a la incapacidad de articular una visión normativa más amplia de la vida familiar.,Visual,Visual
They asked the surgeons to inform them of people with amblyopia who had lost vision in their good eye as adults.,Le pidieron a los cirujanos que les informaran sobre personas con ambliopía que habían perdido la visión en su buen ojo como adultos.,Visual,Visual
"And so now, since I am apparently such a know-all, you will want to know what my vision of the future is.","Y entonces, dado que aparentemente soy tan conocido, querrás saber cuál es mi visión del futuro.",Visual,Visual
"For anyone with a vision of flocks of sheep being replaced by flocks of tourists, I have a word to the wise.","Para cualquier persona con una visión de bandadas de ovejas reemplazadas por bandadas de turistas, tengo una palabra para los sabios.",Visual,Visual
Show More Sentences,Mostrar más oraciones,Visual,Visual
"In the window, right before one's very eyes, one could feast on the vision of hot dogs and knishes sizzling on the grill.","En la ventana, justo antes de los ojos, uno podía deleitarse con la visión de los hot dogs y los caballeros chisporroteando en la parrilla.",Visual,Visual
Items on the agenda included the results of a feasibility study of redeveloping a ward block and a vision to improve the way the hospital runs.,Los elementos en la agenda incluyeron los resultados de un estudio de factibilidad de reconstruir un bloque de barrio y una visión para mejorar la forma en que funciona el hospital.,Visual,Visual
Only by scourging ourselves and retreating to some bizarre ascetic vision of humanity can we be redeemed.,Solo al brotarnos y retirarse a una extraña visión ascética de la humanidad podemos ser redimidos.,Visual,Visual
"The German Chancellor outlined his vision of a federalist Europe, with greater powers for the European Parliament.","El canciller alemán describió su visión de una Europa federalista, con mayores poderes para el Parlamento Europeo.",Visual,Visual
Black feminists and womanists have consistently provided the most compelling egalitarian vision for the black freedom struggle.,Las feministas y las mujeres negras han proporcionado constantemente la visión igualitaria más convincente para la lucha por la libertad negra.,Visual,Visual
I hope my vision is clear enough for this job and ambitious enough for this country.,Espero que mi visión sea lo suficientemente clara para este trabajo y lo suficientemente ambicioso para este país.,Visual,Visual
"Theirs was a vision that accorded primacy to culture, but in a dangerously narrow way.","La suya era una visión que otorgaba primacía a la cultura, pero de una manera peligrosamente estrecha.",Visual,Visual
And that's what distinguishes an inspiring political vision from a laundry list of policies and four-point plans.,Y eso es lo que distingue una visión política inspiradora de una lista de políticas y planes de cuatro puntos.,Visual,Visual
Spencer produced his most challenging work in the struggle to reconcile this religious vision with the reality of the world around him.,Spencer produjo su trabajo más desafiante en la lucha por reconciliar esta visión religiosa con la realidad del mundo que lo rodea.,Visual,Visual
"Hanging in the heart of Edinburgh, Constable's vision of Dedham Vale is a wistful window on to the very soul of rural England.","Colgando en el corazón de Edimburgo, la visión de Constable de Dedham Vale es una ventana melancólica al alma rural de Inglaterra.",Visual,Visual
"A Salient Editor needs to have a strong vision, and the requisite traits to make that vision a reality.",Un editor sobresaliente debe tener una visión fuerte y los rasgos requeridos para hacer realidad esa visión.,Visual,Visual
"The duke meanwhile enjoyed the vision she made, eyes wild and blue with alarm, lips slightly open in complete shock.","Mientras tanto, el duque disfrutó de la visión que hizo, los ojos salvajes y azules con alarma, labios ligeramente abiertos en completo.",Visual,Visual
